tapology_fighter_id,tapology_url,name,nickname,dob_raw,dob,birth_place,country,fighting_out_of,affiliation_gym,height_in,reach_in,stance,foundation_style,profile_image_url,fetched_at,source_url,source_file
108511-jesus-aguilar,https://www.tapology.com/fightcenter/fighters/108511-jesus-aguilar,Jesus Aguilar,,1996-Mar 13,1996-03-13,"Ensenada, Baja California, Mexico",MX,"Baja California, Mexico",AVT,64,62.5,,,https://images.tapology.com/letterbox_images/108511/default/Jesus_Santos_Aguilar.jpg?1652889915,2025-12-27T05:39:19.490779,https://www.tapology.com/fightcenter/fighters/108511-jesus-aguilar,108511-jesus-aguilar-bc0314ad5889.json
108514-luis-raul-gomez,https://www.tapology.com/fightcenter/fighters/108514-luis-raul-gomez,Luis Gomez,Iron Tiger,1995-Jan 28,1995-01-28,Cuba,CU,Cuba,,67,69.5,,,https://images.tapology.com/letterbox_images/108514/default/298763536_1244639719691749_6905410246132391775_n.jpg?1660434757,2025-12-27T16:26:13.663575,https://www.tapology.com/fightcenter/fighters/108514-luis-raul-gomez,108514-luis-raul-gomez-08dcf147cb12.json
108711-drako-rodriguez,https://www.tapology.com/fightcenter/fighters/108711-drako-rodriguez,Drako Rodriguez,The Great Drakolini,1996-Jun 16,1996-06-16,"Eagle Pass, Texas",US,"Sioux City, Iowa",,68,69.5,,,https://images.tapology.com/letterbox_images/108711/default/12002263_1492166034435139_2084347384684540815_n.jpg?1471961711,2025-12-28T01:19:38.385923,https://www.tapology.com/fightcenter/fighters/108711-drako-rodriguez,108711-drako-rodriguez-25d2fc808456.json
108867-seung-woo-choi,https://www.tapology.com/fightcenter/fighters/108867-seung-woo-choi,Seung Woo Choi,Sting,1992-Nov 03,1992-11-03,South Korea,KR,"Seoul, South Korea",MOB Training Center,72,74.5,,,https://images.tapology.com/letterbox_images/108867/default/Seung_Woo_Choi.jpg?1599927752,2025-12-27T07:25:46.910444,https://www.tapology.com/fightcenter/fighters/108867-seung-woo-choi,108867-seung-woo-choi-6f0d9f688a8b.json
109057-dakota-bush,https://www.tapology.com/fightcenter/fighters/109057-dakota-bush,Dakota Bush,Hairy,1994-Jun 09,1994-06-09,United States,US,"Cuba, Missouri, United States",,70,73.0,,,https://images.tapology.com/letterbox_images/109057/default/Dakota_Bush.jpg?1632763067,2025-12-27T07:09:38.744832,https://www.tapology.com/fightcenter/fighters/109057-dakota-bush,109057-dakota-bush-15475ac458e8.json
10906-cole-williams,https://www.tapology.com/fightcenter/fighters/10906-cole-williams,Cole Williams,,1983-Dec 15,1983-12-15,"Dubuque, Iowa",US,"Dubuque, Iowa",Capital City MMA & BJJ,72,73.0,,,https://images.tapology.com/letterbox_images/10906/default/Cole-Williams.jpg?1380571044,2025-12-28T12:26:15.590262,https://www.tapology.com/fightcenter/fighters/10906-cole-williams,10906-cole-williams-bd6b594d7326.json
109252-jaime-drago,https://www.tapology.com/fightcenter/fighters/109252-jaime-drago,Jimmy Drago,,1995-Feb 18,1995-02-18,United States,US,"Yonkers, New York, United States",Animals MMA,70,71.5,,,https://images.tapology.com/letterbox_images/109252/default/drago1.jpg?1714401762,2025-12-27T11:34:24.247730,https://www.tapology.com/fightcenter/fighters/109252-jaime-drago,109252-jaime-drago-89106e04ffc7.json
109307-taylor-moore,https://www.tapology.com/fightcenter/fighters/109307-taylor-moore,Taylor Moore,,1993-Oct 16,1993-10-16,"Howell, Michigan, United States",US,"Howell, Michigan, United States",Scorpion Fighting System,70,70.0,,,https://images.tapology.com/letterbox_images/109307/default/moore.png?1556753978,2025-12-27T21:22:55.341635,https://www.tapology.com/fightcenter/fighters/109307-taylor-moore,109307-taylor-moore-e496e04375fa.json
109346-lance-gibson-jr,https://www.tapology.com/fightcenter/fighters/109346-lance-gibson-jr,Lance Gibson Jr.,Fearless,1995-Feb 02,1995-02-02,"Seattle, Washington, United States",CA,"Port Moody, British Columbia, Canada",Gibson MMA,69,72.0,,Pankration,https://images.tapology.com/letterbox_images/109346/default/Lance-Gibson_Jr.jpg?1568952719,2025-12-27T16:23:16.099889,https://www.tapology.com/fightcenter/fighters/109346-lance-gibson-jr,109346-lance-gibson-jr-5432c63a022f.json
109525-eduardo-matias-torres,https://www.tapology.com/fightcenter/fighters/109525-eduardo-matias-torres,Eduardo Torres,Cyborg,1995-Apr 26,1995-04-26,"Puente Alto, Santiago, Chile",CL,"Santiago, Chile",,69,70.0,,,https://images.tapology.com/letterbox_images/109525/default/unnamed.jpg?1765300367,2025-12-28T11:22:55.294358,https://www.tapology.com/fightcenter/fighters/109525-eduardo-matias-torres,109525-eduardo-matias-torres-b7bcb2e55530.json
1096-david-roberts,https://www.tapology.com/fightcenter/fighters/1096-david-roberts,David Roberts,,1979-Nov 15,1979-11-15,"Tishomingo, Oklahoma",US,"Palermo, California",,73,,,,https://images.tapology.com/letterbox_images/1096/default/mm_%282%29.jpg?1654937524,2025-12-28T01:16:46.479722,https://www.tapology.com/fightcenter/fighters/1096-david-roberts,1096-david-roberts-1a696f730d5b.json
10980-jeremy-wallace,https://www.tapology.com/fightcenter/fighters/10980-jeremy-wallace,Jeremy Wallace,The Gravedigger,1987-Feb 13,1987-02-13,United States,US,"Camden, Tennessee",,70,,,,,2025-12-28T12:20:40.006589,https://www.tapology.com/fightcenter/fighters/10980-jeremy-wallace,10980-jeremy-wallace-549a6e20ca41.json
110154-devin-smyth,https://www.tapology.com/fightcenter/fighters/110154-devin-smyth,Devin Smyth,The Prodigy,1995-Jul 21,1995-07-21,"Lansing, MI",US,"Loxahatchee, FL",,70,73.0,,Freestyle,https://images.tapology.com/letterbox_images/110154/default/smyth.jpg?1479192160,2025-12-28T08:20:38.512303,https://www.tapology.com/fightcenter/fighters/110154-devin-smyth,110154-devin-smyth-33a163ae6400.json
11016-motonobu-tezuka,https://www.tapology.com/fightcenter/fighters/11016-motonobu-tezuka,Motonobu Tezuka,,1987-Aug 29,1987-08-29,"Azumino, Nagano, Japan",JP,"Osaka, Japan",Cobra Kai MMA Dojo,67,66.5,,"Karate, Judo",https://images.tapology.com/letterbox_images/11016/default/Motonobu-Tezuka.jpeg?1331068806,2025-12-28T10:20:26.864620,https://www.tapology.com/fightcenter/fighters/11016-motonobu-tezuka,11016-motonobu-tezuka-3436e02ebc62.json
110377-anthony-guarascio,https://www.tapology.com/fightcenter/fighters/110377-anthony-guarascio,Anthony Guarascio,The Daywalker,1994-Feb 26,1994-02-26,United States,US,"Largo, Florida, United States",Gracie Tampa West,74,72.0,,Brawler,https://images.tapology.com/letterbox_images/110377/default/Screenshot_%281%29.png?1756874847,2025-12-27T18:19:52.100047,https://www.tapology.com/fightcenter/fighters/110377-anthony-guarascio,110377-anthony-guarascio-906587d359ad.json
110498-alen-amedovski,https://www.tapology.com/fightcenter/fighters/110498-alen-amedovski,Alen Amedovski,,1988-Apr 06,1988-04-06,Macedonia,MK,Italy,,70,74.0,,,https://images.tapology.com/letterbox_images/110498/default/50404431_1155899404573747_1016783659937562624_o.jpg?1547818755,2025-12-27T06:00:17.406433,https://www.tapology.com/fightcenter/fighters/110498-alen-amedovski,110498-alen-amedovski-f7ae81906bfe.json
110739-jose-johnson,https://www.tapology.com/fightcenter/fighters/110739-jose-johnson,Jose Johnson,Lobo Solitario,1995-May 20,1995-05-20,"Flint, Michigan, United States",US,"Copperas Cove, Texas, United States",StrKings,72,71.5,,,https://images.tapology.com/letterbox_images/110739/default/Screenshot.png?1729735718,2025-12-27T19:36:18.850352,https://www.tapology.com/fightcenter/fighters/110739-jose-johnson,110739-jose-johnson-3cb1538a8951.json
110826-youssef-zalaal,https://www.tapology.com/fightcenter/fighters/110826-youssef-zalaal,Youssef Zalal,The Moroccan Devil,1996-Sep 04,1996-09-04,"Casablanca, Morocco",MA,"Denver, Colorado, United States",factoryX Muay Thai,70,72.0,,,https://images.tapology.com/letterbox_images/110826/default/zalal.JPG?1525315095,2025-12-29T00:42:25.525442,https://www.tapology.com/fightcenter/fighters/110826-youssef-zalaal,110826-youssef-zalaal-e1b4ea4cb57a.json
11092-roque-martinez,https://www.tapology.com/fightcenter/fighters/11092-roque-martinez,Roque Martinez,Champ,1986-Mar 04,1986-03-04,Guam,GU,"Tamuning, Guam",Spike 22,70,72.0,,,https://images.tapology.com/letterbox_images/11092/default/Roque-Martinez.jpeg?1362177676,2025-12-27T21:03:58.011156,https://www.tapology.com/fightcenter/fighters/11092-roque-martinez,11092-roque-martinez-d035be0bc7e7.json
11126-vitor-miranda,https://www.tapology.com/fightcenter/fighters/11126-vitor-miranda,Vitor Miranda,Lex Luthor,1978-Mar 10,1978-03-10,"Joinville, Santa Catarina, Brazil",BR,"Rio de Janeiro, Rio de Janeiro, Brazil",Team Nogueira,73,77.0,,,https://images.tapology.com/letterbox_images/11126/default/miranda.jpg?1353377099,2025-12-27T21:18:56.955998,https://www.tapology.com/fightcenter/fighters/11126-vitor-miranda,11126-vitor-miranda-efe7efe2a718.json
111323-jacob-malkoun,https://www.tapology.com/fightcenter/fighters/111323-jacob-malkoun,Jacob Malkoun,Mamba,1995-Aug 26,1995-08-26,Australia,AU,"Sydney, New South Wales, Australia",Gracie Jiu-Jitsu Smeaton Grange,69,73.0,,,https://images.tapology.com/letterbox_images/111323/default/RIBZ.jpg?1542233432,2025-12-27T20:59:06.693524,https://www.tapology.com/fightcenter/fighters/111323-jacob-malkoun,111323-jacob-malkoun-bb375080f791.json
11144-dustin-kimura,https://www.tapology.com/fightcenter/fighters/11144-dustin-kimura,Dustin Kimura,The Diamond,1989-May 21,1989-05-21,"Honolulu, Hawaii, United States",US,"Honolulu, Hawaii",Gracie Technics,67,71.0,,,https://images.tapology.com/letterbox_images/11144/default/Dustin-Kimura.jpeg?1350066786,2025-12-27T20:12:49.185824,https://www.tapology.com/fightcenter/fighters/11144-dustin-kimura,11144-dustin-kimura-da72eab364d2.json
111613-alden-coria,https://www.tapology.com/fightcenter/fighters/111613-alden-coria,Alden Coria,Cobra,1998-Apr 24,1998-04-24,United States,US,Texas,4oz. Fight Club,68,67.0,,KOgang,https://images.tapology.com/letterbox_images/111613/default/Alden_C.jpeg?1693463791,2025-12-27T08:17:25.712696,https://www.tapology.com/fightcenter/fighters/111613-alden-coria,111613-alden-coria-6f43be39af38.json
11162-vinicius-borges-vina,https://www.tapology.com/fightcenter/fighters/11162-vinicius-borges-vina,Marcos Vinicius,Vina,1979-Dec 05,1979-12-05,"Sao Jose dos Pinhais, Parana, Brazil",BR,"Curitiba, Parana, Brazil",Team Bronx,69,68.5,,,https://images.tapology.com/letterbox_images/11162/default/Marcos-Vinicius.png?1355607887,2025-12-28T12:17:52.390923,https://www.tapology.com/fightcenter/fighters/11162-vinicius-borges-vina,11162-vinicius-borges-vina-0be4cb4b913e.json
11166-wagner-campos-galeto,https://www.tapology.com/fightcenter/fighters/11166-wagner-campos-galeto,Wagner Campos,Galeto,1981-Jul 31,1981-07-31,"Curitiba, Brazil",BR,"Curitiba, Brazil",Gile Ribeiro Team,66,66.0,,,https://images.tapology.com/letterbox_images/11166/default/Wagner-Campos.png?1339994153,2025-12-27T07:12:18.214884,https://www.tapology.com/fightcenter/fighters/11166-wagner-campos-galeto,11166-wagner-campos-galeto-476440dd33ec.json
112229-loneer-kavanagh,https://www.tapology.com/fightcenter/fighters/112229-loneer-kavanagh,Lone'er Kavanagh,,1999-Jun 09,1999-06-09,England,CN,"London, England",Great Britain Top Team,64,67.0,,,https://images.tapology.com/letterbox_images/112229/default/Kavanaer.JPG?1638213468,2025-12-27T20:08:32.126173,https://www.tapology.com/fightcenter/fighters/112229-loneer-kavanagh,112229-loneer-kavanagh-07a3c12541a0.json
11224-nina-ansaroff,https://www.tapology.com/fightcenter/fighters/11224-nina-ansaroff,Nina Nunes,The Strina,1985-Dec 03,1985-12-03,"Weston, Florida",US,"Fort Lauderdale, Florida",,65,64.0,,,https://images.tapology.com/letterbox_images/11224/default/Nina-Ansaroff.jpg?1381507890,2025-12-27T22:20:25.245551,https://www.tapology.com/fightcenter/fighters/11224-nina-ansaroff,11224-nina-ansaroff-c92e7a0483e3.json
112520-cameron-saaiman,https://www.tapology.com/fightcenter/fighters/112520-cameron-saaiman,Cameron Saaiman,MSP,2000-Dec 20,2000-12-20,Pretoria,ZA,"Pretoria, South Africa",Team CIT,68,67.0,,Kickboxing,https://images.tapology.com/letterbox_images/112520/default/saaiman1.jpg?1726998972,2025-12-28T01:29:42.457452,https://www.tapology.com/fightcenter/fighters/112520-cameron-saaiman,112520-cameron-saaiman-3213da89fd04.json
112634-eric-mcconico,https://www.tapology.com/fightcenter/fighters/112634-eric-mcconico,Eric McConico,,1990-May 09,1990-05-09,"San Bernardino, California, United States",US,"Glendale, Arizona, United States",MMA Lab,72,77.0,,,https://images.tapology.com/letterbox_images/112634/default/mcconico.png?1539960833,2025-12-27T21:08:05.312868,https://www.tapology.com/fightcenter/fighters/112634-eric-mcconico,112634-eric-mcconico-8cb30f8b7138.json
112635-adam-fugitt,https://www.tapology.com/fightcenter/fighters/112635-adam-fugitt,Adam Fugitt,,1989-Jan 12,1989-01-12,United States,US,Oregon,Art of War MMA & Fitness,73,77.0,,,https://images.tapology.com/letterbox_images/112635/default/Adam_Fugitt.jpg?1524928619,2025-12-27T16:15:40.481522,https://www.tapology.com/fightcenter/fighters/112635-adam-fugitt,112635-adam-fugitt-c92b343f7b50.json
112719-matj-pez,https://www.tapology.com/fightcenter/fighters/112719-matj-pez,Matěj Peňáz,Money,1996-Oct 14,1996-10-14,Czech Republic,CZ,"Brno, Czech Republic",,76,83.0,,Muay Thai,https://images.tapology.com/letterbox_images/112719/default/32337022_2146117878951779_1172419470719713280_n.jpg?1589550416,2025-12-28T23:16:28.648508,https://www.tapology.com/fightcenter/fighters/112719-matj-pez,112719-matj-pez-9163681f332c.json
112766-jarno-errens,https://www.tapology.com/fightcenter/fighters/112766-jarno-errens,Jarno Errens,,1994-Nov 17,1994-11-17,"Hulsberg, Netherlands",NL,"Limburg,",Combat Brothers,71,73.0,,,https://images.tapology.com/letterbox_images/112766/default/161400742_929511481192737_5836925289481466528_n.jpg?1616082292,2025-12-27T12:28:39.431169,https://www.tapology.com/fightcenter/fighters/112766-jarno-errens,112766-jarno-errens-0e3e9606c698.json
11278-myles-jury-the-fury,https://www.tapology.com/fightcenter/fighters/11278-myles-jury-the-fury,Myles Jury,Fury,1988-Oct 31,1988-10-31,"Hazel Park, Michigan, United States",US,"San Diego, California",Alliance MMA,71,73.0,,,https://images.tapology.com/letterbox_images/11278/default/Jury-Myles-TUF15-1.jpg?1338600203,2025-12-27T20:06:18.107106,https://www.tapology.com/fightcenter/fighters/11278-myles-jury-the-fury,11278-myles-jury-the-fury-978bbb848577.json
11290-louis-gaudinot,https://www.tapology.com/fightcenter/fighters/11290-louis-gaudinot,Louis Gaudinot,Goodnight,1984-Aug 28,1984-08-28,"Yonkers, New York, United States",US,"Hoboken, New Jersey",Tiger Schulmann's Mixed Martial Arts,63,63.0,,,https://images.tapology.com/letterbox_images/11290/default/Gaudinot-Louis-TUF14-1.jpg?1322934329,2025-12-27T16:22:02.432688,https://www.tapology.com/fightcenter/fighters/11290-louis-gaudinot,11290-louis-gaudinot-667d3153d3a7.json
112918-alexandr-soldatkin,https://www.tapology.com/fightcenter/fighters/112918-alexandr-soldatkin,Alexander Soldatkin,,1993-Jun 10,1993-06-10,"Tolyatti, Russia",DE,"Berlin, Germany",Spitfire Gym Berlin,74,75.5,,,https://images.tapology.com/letterbox_images/112918/default/Alexander_Soldatkin.jpg?1687992457,2025-12-28T08:21:01.726257,https://www.tapology.com/fightcenter/fighters/112918-alexandr-soldatkin,112918-alexandr-soldatkin-566e45d00739.json
113003-melissa-martinez,https://www.tapology.com/fightcenter/fighters/113003-melissa-martinez,Melissa Martinez,Super Mely,1997-Aug 18,1997-08-18,"Mexico City, Distrito Federal, Mexico",MX,"Mexico City, Distrito Federal, Mexico",,62,66.0,,"Kickboxing, Karate",https://images.tapology.com/letterbox_images/113003/default/IMG_20220707_120305.jpg?1657192268,2025-12-27T21:04:01.378020,https://www.tapology.com/fightcenter/fighters/113003-melissa-martinez,113003-melissa-martinez-f9aa308aa157.json
113144-kenneth-cross,https://www.tapology.com/fightcenter/fighters/113144-kenneth-cross,Kenneth Cross,The Boss,1994-Oct 04,1994-10-04,"Hastings, Michigan",US,"Las Vegas, Nevada",Syndicate MMA,72,71.0,,Wrestling,https://images.tapology.com/letterbox_images/113144/default/Screenshot.png?1743440644,2025-12-28T18:41:44.224506,https://www.tapology.com/fightcenter/fighters/113144-kenneth-cross,113144-kenneth-cross-f74add676d55.json
11319-yokthai-sithoar,https://www.tapology.com/fightcenter/fighters/11319-yokthai-sithoar,Yokthai Sithoar,,1974-Dec 25,1974-12-25,"Chonburi, Thailand",TH,Japan,Yokthai Gym,67,,,,,2025-12-28T06:17:34.480385,https://www.tapology.com/fightcenter/fighters/11319-yokthai-sithoar,11319-yokthai-sithoar-5efbf529e0fe.json
11328-andre-fili-dre-duke,https://www.tapology.com/fightcenter/fighters/11328-andre-fili-dre-duke,Andre Fili,Touchy,1990-Jun 25,1990-06-25,"Federal Way, Washington, United States",US,"Sacramento, California, United States",Team Alpha Male,71,74.0,,,https://images.tapology.com/letterbox_images/11328/default/Andre-FIli.jpeg?1624726217,2025-12-27T14:35:51.592258,https://www.tapology.com/fightcenter/fighters/11328-andre-fili-dre-duke,11328-andre-fili-dre-duke-d27c4f80ebbb.json
113345-kaik-brito,https://www.tapology.com/fightcenter/fighters/113345-kaik-brito,Kaik Brito,,1997-Mar 26,1997-03-26,"Goiania, Goias, Brazil",BR,"Goiania, Goias, Brazil",Black Thai Team,71,,,,https://images.tapology.com/letterbox_images/113345/default/kaik1.jpg?1534007702,2025-12-27T06:30:54.207215,https://www.tapology.com/fightcenter/fighters/113345-kaik-brito,113345-kaik-brito-f97977e7e264.json
11386-pat-schilling-thrilling,https://www.tapology.com/fightcenter/fighters/11386-pat-schilling-thrilling,Pat Schilling,Thrilling,1988-Aug 28,1988-08-28,"St. Paul, Minnesota, United States",US,"Eagan, Minnesota",Ambition Training Academy,68,70.0,,,https://images.tapology.com/letterbox_images/11386/default/Schilling-Pat-TUF15-1.jpg?1338601014,2025-12-28T03:16:55.791827,https://www.tapology.com/fightcenter/fighters/11386-pat-schilling-thrilling,11386-pat-schilling-thrilling-20174850ce2a.json
113866-cortavious-romious,https://www.tapology.com/fightcenter/fighters/113866-cortavious-romious,Cortavious Romious,Are You Not Entertained?,1994-Jan 06,1994-01-06,"St. Louis, Missouri, United States",US,"Milwaukee, Wisconsin, United States",Pura Vida BJJ/MMA,64,68.0,,,https://images.tapology.com/letterbox_images/113866/default/Cortavious_Romious1.jpg?1705227713,2025-12-28T01:22:13.694848,https://www.tapology.com/fightcenter/fighters/113866-cortavious-romious,113866-cortavious-romious-fd55fd93abd0.json
113999-anvar-boynazarov,https://www.tapology.com/fightcenter/fighters/113999-anvar-boynazarov,Anvar Boynazarov,The Uzbek,1989-Jan 01,1989-01-01,Uzbekistan,UZ,Phuket,Tiger Muay Thai,69,68.0,,,https://images.tapology.com/letterbox_images/113999/default/Anvar-Boynazarov.png?1442250914,2025-12-27T06:28:56.213486,https://www.tapology.com/fightcenter/fighters/113999-anvar-boynazarov,113999-anvar-boynazarov-a8ac2f0f6a39.json
