uuid,promotion_id,promotions,links,strength
040d7510-693d-56af-82b0-0bd53cb55c89,2061,All Styles Grappling,https://www.tapology.com/fightcenter/promotions/2061-all-styles-grappling-asg,0.730721
1ff4ff31-a7cb-547c-9623-3f0d7bd9f6e5,4225,All or Nothing Fights,https://www.tapology.com/fightcenter/promotions/4225-all-or-nothing-fights-aonf,0.670002
27703380-e8d8-5303-b4a9-7299edc22567,604,All or Nothing MMA,https://www.tapology.com/fightcenter/promotions/604-all-or-nothing-mma-aon,0.728805
3f614419-9476-5db4-830b-1b105ff43c58,2133,Alliance Fighting Championships,https://www.tapology.com/fightcenter/promotions/2133-alliance-fighting-championships-afc,0.704739
2d38d39e-0152-5e8a-91db-ed1d732211b9,1646,Almighty Fighting Championship,https://www.tapology.com/fightcenter/promotions/1646-almighty-fighting-championship-afc,0.716262
489033b8-26ae-59a9-8660-6cc46f431c68,2345,Almogavers Barcelona,https://www.tapology.com/fightcenter/promotions/2345-almogavers-barcelona-ab,0.675444
34007bff-7c88-53fa-8d2a-416d4beb4815,3715,Alpha Boxing,https://www.tapology.com/fightcenter/promotions/3715-alpha-boxing-ab,0.711787
5762065f-296e-5dfa-8633-21ea9d3642e5,4297,Alpha Fight Championship,https://www.tapology.com/fightcenter/promotions/4297-alpha-fight-championship-afc,0.711421
4d18a6b9-de85-5b99-8362-3498313ce1fa,477,Alpha Fight XC,https://www.tapology.com/fightcenter/promotions/477-alpha-fight-xc-afxc,0.71154
98dca9ef-c761-5117-a136-c5af7940cbe8,3873,Alpha Green Championship,https://www.tapology.com/fightcenter/promotions/3873-alpha-green-championship-agc,0.73192
30fda558-de0f-5de7-ae72-ba40858afd4e,2933,Alpha MMA Championship,https://www.tapology.com/fightcenter/promotions/2933-alpha-mma-championship-ammac,0.714564
88f2f64e-230c-5d17-86d9-b1e6b98ee834,4102,Alpha Warriors Promotion,https://www.tapology.com/fightcenter/promotions/4102-alpha-warriors-promotion-awp,0.708654
5903362f-1c5c-5f03-b186-eb6e644d7ed5,2387,Altai Palace Fight,https://www.tapology.com/fightcenter/promotions/2387-altay-palace-fight-apf,0.712101
4921b413-e19b-50e9-aeb1-2e77660cc492,1149,Altay Republic MMA League,https://www.tapology.com/fightcenter/promotions/1149-altay-republic-mma-league-armmal,0.72622
2c45b389-414b-52c2-9509-a96b99d4277b,1444,Alternativa Fight Combat,https://www.tapology.com/fightcenter/promotions/1444-alternativa-fight-combat-afc,0.690523
7275bec8-534d-52c0-87d4-76b0fb5dc559,4177,Altitude MMA,https://www.tapology.com/fightcenter/promotions/4177-altitude-mma-amma,0.716845
85c6d7d4-2444-5dbc-b9a9-520409dc8602,4032,Altitude Martial Arts,https://www.tapology.com/fightcenter/promotions/4032-altitude-martial-arts-ama,0.677131
fb7f7478-c573-57f0-8106-58d89dafab64,1242,Amapari Fighting Championship,https://www.tapology.com/fightcenter/promotions/1242-amapari-fighting-championship-afc,0.694619
66787689-1821-5e90-9681-1d10eea30e43,3080,Amapá Fight Night,https://www.tapology.com/fightcenter/promotions/3080-amapa-fight-night-afn,0.680302
951bd44f-a849-58ff-ba26-4c04938d549f,3815,Amarin Super Fight,https://www.tapology.com/fightcenter/promotions/3815-amarin-super-fight-afs,0.702619
985f6911-89fb-5360-b555-c4e0b45acda1,1589,Amateur Cage Battles,https://www.tapology.com/fightcenter/promotions/1589-amateur-cage-battles-acb,0.670311
f125eebf-52ea-5999-a01c-2a286d355d03,1458,Amateur Cage Fighting Australia,https://www.tapology.com/fightcenter/promotions/1458-amateur-cage-fighting-australia-acfa,0.723413
4bf134d1-2f0c-5a19-85ff-382e413c11a1,964,Amateur Combat Club,https://www.tapology.com/fightcenter/promotions/964-amateur-combat-club-acc,0.702523
d6fce7e7-a728-5ca1-9874-74dc6a98fcd7,813,Amateur Fight League,https://www.tapology.com/fightcenter/promotions/813-amateur-fight-league-afl,0.690521
235e4c46-839d-55c5-a899-2fbbc7cc7934,770,Amateur Fight League,https://www.tapology.com/fightcenter/promotions/770-amateur-fight-league-afl,0.690521
2d83be01-012b-5722-9360-40e48d57e184,1473,Amateur Fighting Championship,https://www.tapology.com/fightcenter/promotions/1473-amateur-fighting-championship-afc,0.73043
c17b5316-96dd-5fad-8047-2f4489b8d5eb,1229,Amateur Fighting Series,https://www.tapology.com/fightcenter/promotions/1229-amateur-fighting-series-afs,0.661279
590a145c-1d95-5b27-8921-ef4126edf98e,2451,Amateur King Town Champion,https://www.tapology.com/fightcenter/promotions/2451-amateur-king-town-champion-aktc,0.685643
ab64c01e-9701-5e55-af9a-c5b23f0572c5,706,Amateur Mixed Martial Arts Championship Series,https://www.tapology.com/fightcenter/promotions/706-amateur-mixed-martial-arts-championship-series-ammacs,0.6818
eec443c8-5891-5e52-b939-00823812ce22,841,Amateur Sport and Professional Fight League,https://www.tapology.com/fightcenter/promotions/841-amateur-sport-and-professional-fight-league-asap,0.719311
88e19b5c-b971-5e71-9323-661ec6dfdc48,826,Amatorska Liga MMA,https://www.tapology.com/fightcenter/promotions/826-amatorska-liga-mma-almma,0.70595
0f107c6e-e484-55eb-81e2-b5ca0c863bb9,2109,Amazon Champions Fight,https://www.tapology.com/fightcenter/promotions/2109-amazon-champions-fight-acf,0.735096
b299b2c1-d877-5ac6-9a0d-d4bf165de4e1,3239,Amazon Fight,https://www.tapology.com/fightcenter/promotions/3239-amazon-fight-af,0.683464
7b3d76e7-b06e-5a38-afab-d31f248f9e7f,590,Amazon Fight,https://www.tapology.com/fightcenter/promotions/590-amazon-fight-af,0.683464
a17d9043-6939-5165-b72b-99fed699920d,1315,Amazon Fighting Championship,https://www.tapology.com/fightcenter/promotions/1315-amazon-fighting-championship-afc,0.666407
764e3df3-77aa-506e-9ef0-11ad6c46e6d8,71,Amazon Forest Combat,https://www.tapology.com/fightcenter/promotions/71-amazon-forest-combat-afc,0.713494
21e64f69-195d-53a7-8aef-22b873cb82e9,1239,Amazon Talent,https://www.tapology.com/fightcenter/promotions/1239-amazon-talent-at,0.717292
a235b632-8274-55c4-aabd-81a9c97a32a7,4302,Amber Fight MMA,https://www.tapology.com/fightcenter/promotions/4302-amber-fight-mma-afmma,0.723204
0c4fa080-8632-5a66-9fb4-debbd27d6a43,3412,Ambition Empire Promotions,https://www.tapology.com/fightcenter/promotions/3412-ambition-empire-promotions-aep,0.69394
2566e08b-2a03-53dd-8953-5a044f102631,3087,Ambition Fight Series,https://www.tapology.com/fightcenter/promotions/3087-ambition-fight-series-afs,0.689394
0c3e2fee-b6e0-51cf-96a4-b909c98164e1,1498,Ambitions Fighting Championship,https://www.tapology.com/fightcenter/promotions/1498-ambitions-fighting-championship-afc,0.702209
2824dd6d-5a53-57e2-8516-8aa7de26890f,466,American Championship Cage Fighting,https://www.tapology.com/fightcenter/promotions/466-american-championship-cage-fighting-accf,0.698193
b58324a6-5bc9-542c-a8c5-6225a9675644,2278,American Fight League,https://www.tapology.com/fightcenter/promotions/2278-american-fight-league-afl,0.663991
67f665d8-fbcb-5390-aeb0-93ae0828b292,418,American Fighting Alliance,https://www.tapology.com/fightcenter/promotions/418-american-fighting-alliance-afa,0.720626
3d08f10d-3a28-5329-8338-bdccebb76fbe,3884,American Fighting League,https://www.tapology.com/fightcenter/promotions/3884-american-fighting-league-afl,0.726162
eb704558-1fe3-5c80-b935-6a3936dde565,30,American Fighting Organization,https://www.tapology.com/fightcenter/promotions/30-american-fighting-organization-afo,0.666472
962249e8-cfb8-54fa-b80b-f35bdd17fd0c,2150,American Kombat Alliance,https://www.tapology.com/fightcenter/promotions/2150-american-kombat-alliance-aka,0.73428
a04e2440-8b95-529a-abf8-cb50d793ba0a,397,American Mixed Martial Arts Fight League,https://www.tapology.com/fightcenter/promotions/397-american-mixed-martial-arts-fight-league-ammafl,0.66723
4f4b742d-baf1-552e-9f99-b3cc21969fc7,566,American Predator Fighting Championship,https://www.tapology.com/fightcenter/promotions/566-american-predator-fighting-championship-apfc,0.717901
6b0d6193-7f6b-59f7-84a3-61b06d6018c7,965,Americas Fighting Championship,https://www.tapology.com/fightcenter/promotions/965-americas-fighting-championship-afc,0.703956
b010e670-1a8a-520e-af31-1168f63a5297,3925,Amir Temur Fighting Championship,https://www.tapology.com/fightcenter/promotions/3925-amir-temur-fighting-championship-atf,0.710668
42325021-b325-5538-8409-fd39c3f1cbb5,1813,Ammo Fight League,https://www.tapology.com/fightcenter/promotions/1813-ammo-fight-league-afl,0.695989
b90f79c1-d979-5472-a966-cce000ac15d6,4199,Anaconda Fight League,https://www.tapology.com/fightcenter/promotions/4199-anaconda-fight-league-afl,0.664626
432de183-9154-58b1-9198-c7325d4df9a8,2363,Anamã Warriors Combat,https://www.tapology.com/fightcenter/promotions/2363-anama-warriors-combat-awc,0.668351
b99e5fb4-7138-515e-a681-96b26a89a3b7,3914,Anarchy Fight Series,https://www.tapology.com/fightcenter/promotions/3914-anarchy-fight-series-afs,0.676401
bb2e0ed4-90a0-5ec0-9ae1-f4db591a11b4,837,Anatolia Fighting Championship,https://www.tapology.com/fightcenter/promotions/837-anatolia-fighting-championship-afc,0.668549
3d8ff713-45bb-55cc-bd8d-53b226695a70,3676,Angel Fight Promotions,https://www.tapology.com/fightcenter/promotions/3676-angel-fight-promotions-afp,0.714993
52b1deda-5681-5005-9f26-c446ab27363a,1910,Angel's Fighting Championship,https://www.tapology.com/fightcenter/promotions/1910-angels-fighting-af,0.732604
db4da67d-7372-52eb-9590-b4999609d16a,3997,Angels A Boxing,https://www.tapology.com/fightcenter/promotions/3997-angels-a-boxing-aab,0.733438
fd905e46-3ebb-512d-86b0-513cf7ad404a,5345,Anglesey Fight Night,https://www.tapology.com/fightcenter/promotions/5345-anglesey-fight-night-afn,0.710757
c57dd5c7-783d-5198-8098-b939f2faba43,2612,Angola Fight Club,https://www.tapology.com/fightcenter/promotions/2612-angola-fight-club-afc,0.716188
f6a7c0a8-552b-5fc7-b6a4-594822085463,1014,Angrrr Management,https://www.tapology.com/fightcenter/promotions/1014-angrrr-management-am,0.708921
0aa63feb-d67f-597e-860e-714f7020e38f,1492,Anguila Fight Club,https://www.tapology.com/fightcenter/promotions/1492-anguila-fight-club-afc,0.691146
0fdb9394-218e-5cbe-a3c4-2ad825265a6f,1325,Animalistic MMA,https://www.tapology.com/fightcenter/promotions/1325-animalistic-mma-amma,0.717291
b42cfd49-f69b-5a67-af24-40891f17fe9d,3056,Annihilation Fight Series,https://www.tapology.com/fightcenter/promotions/3056-annihilation-fight-series-afs,0.724806
4d5403e4-159e-537e-826e-a5778e32fc3a,1703,Anointed Corner Promotions,https://www.tapology.com/fightcenter/promotions/1703-anointed-corner-promotions-acp,0.704321
c2eb9c0e-2c51-5991-b033-2d61bf03b344,2260,Anori Fight Combat,https://www.tapology.com/fightcenter/promotions/2260-anori-fc-afc,0.700321
ef95628f-5a2d-5587-bad2-539e708853fa,950,Ansgar Fighting League,https://www.tapology.com/fightcenter/promotions/950-ansgar-fighting-league-afl,0.694395
e9ffb7be-7130-5ae2-89a7-a992e8aa4355,4224,Anthony Pettis FC,https://www.tapology.com/fightcenter/promotions/4224-showtime-fighting-championship-sfc,0.719417
bb3b0011-7799-5921-8b0c-0a39118abb31,2995,Anubis MMA,https://www.tapology.com/fightcenter/promotions/2995-anubis-mma-amma,0.682018
bf862e72-6ad6-518d-9763-8a7de94e65f6,1264,Apex Fight,https://www.tapology.com/fightcenter/promotions/1264-apex-fight,0.737258
d63f397e-76e6-55bd-9e5a-cd0cb5b9a4de,3943,Apex Fighting Championship,https://www.tapology.com/fightcenter/promotions/3943-apex-fighting-championship-afc,0.662058
bd59c2c0-5190-596e-9701-76a0eb30d199,3949,Apocalipsis Fight,https://www.tapology.com/fightcenter/promotions/3949-apocalipsis-fight-af,0.731741
4f1f548c-1564-55ff-a42b-2ca3e308c6d2,2579,Apocalypse Fight Series,https://www.tapology.com/fightcenter/promotions/2579-apocalypse-fight-series-afs,0.703725
0a5548d6-073f-586d-b67c-1540f8b2d83d,883,Apocalypse Fighting Championship,https://www.tapology.com/fightcenter/promotions/883-apocalypse-fighting-championship-afc,0.710734
240fd25e-ac84-5165-975b-bcb00a5be824,1365,Apocalypse Pitbull Championship,https://www.tapology.com/fightcenter/promotions/1365-apocalypse-pitbull-fight-championship-apfc,0.702631
707befae-5c77-52a8-9de4-aa8adb39a3b8,2155,Apuí Fight Combate,https://www.tapology.com/fightcenter/promotions/2155-apu-fight-combate-afc,0.720205
564ef9d3-8c62-51b4-aba3-3d68db839174,903,ArMMAgedon,https://www.tapology.com/fightcenter/promotions/903-armmagedon-ag,0.705165
0843f5da-7fa2-5cbc-a708-f8ecdfc72477,3721,Arabian Fight League,https://www.tapology.com/fightcenter/promotions/3721-arabian-fight-league-afl,0.721195
009de9db-de50-5912-b1ff-80c1d3bb0190,6329,Arabian Fighters League,https://www.tapology.com/fightcenter/promotions/6329-arabian-fighters-league-afl,0.704949
95941b5e-0825-530f-b992-8636ddf73169,5987,Arabian United Fighting League,https://www.tapology.com/fightcenter/promotions/5987-arabian-united-fighting-league-aufl,0.672091
16869109-4005-51f3-8ad3-4890e76d845c,1219,Arabic Ultimate Fighting Championship,https://www.tapology.com/fightcenter/promotions/1219-arabic-ultimate-fighting-championship-aufc,0.726533
0e28ab56-901e-581a-abce-17d937bb81a4,3025,Arano Box,https://www.tapology.com/fightcenter/promotions/3025-arano-box-ab,0.664091
33d0cd2f-a83e-54e4-8d21-c9c12299d224,2906,Ararat Fight,https://www.tapology.com/fightcenter/promotions/2906-ararat-fight-af,0.715149
af57cf17-752e-59bb-a80c-0f5e6a177bb9,928,Archangel Worldwide MMA,https://www.tapology.com/fightcenter/promotions/928-archangel-worldwide-mma-awmma,0.660346
9116782c-bdf6-516a-ae0d-b58e517bc9d4,2138,Arctic Fighting Promotion,https://www.tapology.com/fightcenter/promotions/2138-arctic-fighting-promotion-afp,0.738567
589986d2-4d64-50b1-a4b3-97179cf8cab3,2250,Arctic Mix Fight Promotion,https://www.tapology.com/fightcenter/promotions/2250-arctic-mix-fight-promotion-amf,0.666465
b489afba-56e2-5721-bb97-f1e0e2dfd752,852,Arena Berserkerów,https://www.tapology.com/fightcenter/promotions/852-arena-berserkers-ab,0.67766
2c1bea5d-13c9-58fb-bba2-7a620570d29f,2828,Arena Bolivia MMA,https://www.tapology.com/fightcenter/promotions/2828-arena-bolivia-mma-abmma,0.697012
a3560b63-1a1d-577c-acec-e46b6e22373c,845,Arena Combat Championship,https://www.tapology.com/fightcenter/promotions/845-arena-combat-championship-acc,0.724468
cd19f4bb-a2a8-5f54-8ffd-966487224db0,3830,Arena Combat The Jungle,https://www.tapology.com/fightcenter/promotions/3830-arena-combat-the-jungle-actj,0.71235
f93f980c-82a5-5e3a-b291-64c09c3eaba7,2581,Arena Combate,https://www.tapology.com/fightcenter/promotions/2581-arena-combate-ac,0.720487
c792e55a-a0c5-5b80-8e76-080f45a57e6e,3620,Arena Don MMA,https://www.tapology.com/fightcenter/promotions/3620-arena-don-mma-admma,0.723764
1dd7b126-fa1c-5472-9e60-c195267b08d8,1471,Arena Fight,https://www.tapology.com/fightcenter/promotions/1471-arena-fight-af,0.677837
59df8580-f313-5776-9706-0172d524eeb7,3279,Arena Fight,https://www.tapology.com/fightcenter/promotions/3279-arena-fight-af,0.677837
c277b7df-4bf2-542a-a9f1-6693b48319d9,2696,Arena Fight Championship,https://www.tapology.com/fightcenter/promotions/2696-arena-fight-championship-afc,0.719723
6180d707-561f-5e03-9d54-e09745104480,3643,Arena Fight Championship,https://www.tapology.com/fightcenter/promotions/3643-arena-fight-championship-afc,0.719723
426a4e83-c117-51be-9c59-0010317971d6,2936,Arena Fight Combat,https://www.tapology.com/fightcenter/promotions/2936-arena-fight-combat-afc,0.693111
346e4627-ad28-5b96-bc56-d0cb82c1b218,2270,Arena Fight Promotions,https://www.tapology.com/fightcenter/promotions/2270-arena-fight-promotions-afp,0.72934
b07e19fd-118c-537c-aba5-2a73ee68ea7a,1958,Arena Fighter,https://www.tapology.com/fightcenter/promotions/1958-arena-fighter-af,0.663304
b093cbcb-d461-5a6c-98f9-ea922f9b640b,1669,Arena Fighting Championships,https://www.tapology.com/fightcenter/promotions/1669-arena-fighting-championships-afc,0.703014
866ad80a-e2b9-512d-ac52-73814d2b24bc,1243,Arena Fire Fight,https://www.tapology.com/fightcenter/promotions/1243-arena-fire-fight-aff,0.710043
cd279298-be31-50ce-9c1e-e8bbaaaa27c8,2958,Arena Global MMA,https://www.tapology.com/fightcenter/promotions/2958-arena-global-mma-ag,0.694089
56a17277-3c3a-5993-890d-a9a7b6719341,4304,Arena Goliath MMA,https://www.tapology.com/fightcenter/promotions/4304-arena-goliath-mma-acmma,0.681523
089400e4-cbbd-5901-b3ee-94aaa1769929,1682,Arena Liga Uruguaya de MMA,https://www.tapology.com/fightcenter/promotions/1682-arena-liga-uruguaya-de-mma-arena,0.73412
37f008a9-21cb-5f3f-bf00-b9a49f0e4e34,927,Arena MMA,https://www.tapology.com/fightcenter/promotions/927-arena-mma-amma,0.704073
e6c9d4be-70bc-5b25-b605-a208e6d71067,4289,Arena Strikers Combat,https://www.tapology.com/fightcenter/promotions/4289-arena-strikers-combat-asc,0.689123
7dd75a84-a726-5bfa-bf5b-e7a7a9f3b6a7,4055,Arena Surpass,https://www.tapology.com/fightcenter/promotions/4055-arena-surpass-as,0.735003
71d8c9b4-ff55-5770-8dab-5016984d13de,792,Arena Tour,https://www.tapology.com/fightcenter/promotions/792-arena-tour-at,0.712963
4d82d733-3a97-575c-8131-6028aca892e8,1687,Arena Wars Fighting Series,https://www.tapology.com/fightcenter/promotions/1687-rogue-promotions-rpmma,0.709042
d8e5b679-a9aa-5154-9807-a039dda23005,1859,Arenal Fight Championship,https://www.tapology.com/fightcenter/promotions/1859-arenal-fight-championship-afc,0.663877
5f8f1cf9-603a-51e5-bd8a-81a3591e21c4,2545,Argentina Boxing Promotions,https://www.tapology.com/fightcenter/promotions/2545-argentina-boxing-promotions,0.665958
9b06affe-c0b1-54a2-b0db-84fb72214b14,4113,Aries Fight Series,https://www.tapology.com/fightcenter/promotions/4113-aries-fight-series-afs,0.696918
07356ba4-d3aa-57e9-96a9-88768ef7cd03,724,Arise Fighting Championships,https://www.tapology.com/fightcenter/promotions/724-arise-fighting-championships-afc,0.668739
e9c730a6-0df0-5681-8db3-fc9200efe35c,43,Armageddon Fighting Championships,https://www.tapology.com/fightcenter/promotions/43-armageddon-fighting-championships-afc,0.662736
7d5d5062-c330-5200-94ac-141211aedc81,1437,Armenian Fighting Championship,https://www.tapology.com/fightcenter/promotions/1437-armenian-fighting-championship-afc,0.722972
99f899a4-dc78-5198-8e87-5fb5952bcb6a,2954,Armia Fight Night,https://www.tapology.com/fightcenter/promotions/2954-armia-fight-night-afn,0.68664
fd57466f-39e0-5a0f-b1c3-4415241ddba4,1524,Arnold Fighters,https://www.tapology.com/fightcenter/promotions/1524-arnold-fighters-af,0.700085
d319a6e2-2549-52f8-a8e9-9ce81162871c,3513,Arnold Sports Festival,https://www.tapology.com/fightcenter/promotions/3513-arnold-sports-festival-asf,0.733845
8239cf93-4bdd-54f0-9c1c-402982ac1f82,1604,Art of Combat Sports Championships,https://www.tapology.com/fightcenter/promotions/1604-art-of-combat-sports-championships,0.739165
3c4dab0b-2d90-5225-982b-4220076688fe,39,Art of Fighting,https://www.tapology.com/fightcenter/promotions/39-art-of-fighting-aof,0.710454
fa48b4bc-121c-5276-ae8a-593a52073894,3817,Art of Scrap MMA,https://www.tapology.com/fightcenter/promotions/3817-art-of-scrap-mma-aos,0.696625
a1c50baa-6ff8-5969-8b0d-db2a8e8d37ce,1920,Art of War Cage Fighting,https://www.tapology.com/fightcenter/promotions/1920-art-of-war-cage-fighting-aowcf,0.67388
